,Release,Currency,Symbol,Programming language of implementation,Notes,Date,Close,Market Cap
4559,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2014-01-17,23.71,591609401.0
4560,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2014-01-16,24.46,609649187.0
4561,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2014-01-15,25.22,627839480.0
4562,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2014-01-14,24.1,599265700.0
4563,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2014-01-13,24.27,602846682.0
4564,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2014-01-12,25.09,622645032.0
4565,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2014-01-11,26.79,663877614.0
4566,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2014-01-10,24.93,617006891.0
4567,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2014-01-09,24.43,604044327.0
4568,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2014-01-08,24.39,602253021.0
4569,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2014-01-07,23.25,573344814.0
4570,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2014-01-06,29.22,719558505.0
4571,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2014-01-05,26.83,659901745.0
4572,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2014-01-04,25.11,616747356.0
4573,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2014-01-03,24.82,608792287.0
4574,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2014-01-02,25.76,631135532.0
4575,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2014-01-01,24.62,602482641.0
4576,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-31,24.35,595219436.0
4577,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-30,24.38,595264231.0
4578,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-29,24.07,586899466.0
4579,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-28,22.56,549583194.0
4580,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-27,23.27,566088039.0
4581,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-26,24.76,601393272.0
4582,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-25,21.15,513136461.0
4583,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-24,17.64,427453484.0
4584,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-23,17.89,433149548.0
4585,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-22,16.86,407577142.0
4586,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-21,16.73,404228502.0
4587,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-20,17.57,423829905.0
4588,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-19,19.91,479838120.0
4589,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-18,13.39,322148222.0
4590,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-17,21.97,528276248.0
4591,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-16,24.64,591649094.0
4592,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-15,31.28,750162438.0
4593,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-14,30.38,727616410.0
4594,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-13,31.2,746457469.0
4595,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-12,31.59,754663474.0
4596,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-11,30.98,739049439.0
4597,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-10,36.29,864629579.0
4598,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-09,31.57,751187600.0
4599,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-08,27.27,648135999.0
4600,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-07,23.29,552700776.0
4601,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-06,29.84,706926310.0
4602,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-05,37.75,893103315.0
4603,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-04,44.73,1056948384.0
4604,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-03,39.79,938888916.0
4605,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-02,33.18,781793817.0
4606,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-12-01,34.74,817326653.0
4607,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-30,40.47,950915108.0
4608,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-29,37.74,885640044.0
4609,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-28,43.39,1016867744.0
4610,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-27,39.04,913441689.0
4611,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-26,20.35,475653104.0
4612,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-25,12.27,286313130.0
4613,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-24,10.41,242571852.0
4614,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-23,10.61,247035667.0
4615,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-22,10.13,235493092.0
4616,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-21,9.35,217076808.0
4617,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-20,7.98,184977586.0
4618,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-19,8.03,185902321.0
4619,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-18,9.37,216734161.0
4620,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-17,4.09,94452714.0
4621,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-16,4.3,99205463.0
4622,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-15,4.21,96950857.0
4623,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-14,4.29,98599673.0
4624,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-13,4.11,94531900.0
4625,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-12,3.98,91370872.0
4626,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-11,4.0,91752479.0
4627,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-10,3.93,90017056.0
4628,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-09,4.22,96352798.0
4629,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-08,4.61,105113681.0
4630,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-07,4.39,100058019.0
4631,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-06,3.39,77079827.0
4632,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-05,3.04,69075107.0
4633,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-04,3.08,69959854.0
4634,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-03,2.88,65383963.0
4635,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-02,2.7,61168239.0
4636,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-11-01,2.45,55490590.0
4637,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-31,2.36,53315874.0
4638,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-30,2.29,51738624.0
4639,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-29,2.13,47953022.0
4640,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-28,2.18,48983675.0
4641,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-27,2.13,47869226.0
4642,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-26,2.21,49670862.0
4643,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-25,2.18,48790893.0
4644,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-24,2.27,50800171.0
4645,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-23,2.05,45838095.0
4646,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-22,1.7,37892423.0
4647,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-21,1.82,40628716.0
4648,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-20,1.93,42968324.0
4649,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-19,1.88,41917465.0
4650,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-18,1.9,42262313.0
4651,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-17,1.91,42463896.0
4652,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-16,1.92,42540524.0
4653,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-15,1.96,43381161.0
4654,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-14,2.05,45387226.0
4655,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-13,2.13,46962205.0
4656,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-12,2.12,46766389.0
4657,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-11,2.07,45455371.0
4658,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-10,2.03,44545534.0
4659,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-09,1.92,42228344.0
4660,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-08,1.98,43425488.0
4661,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-07,2.1,45942595.0
4662,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-06,2.17,47387870.0
4663,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-05,2.15,46851374.0
4664,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-04,2.2,47946659.0
4665,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-03,2.17,47233162.0
4666,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-02,1.97,42750902.0
4667,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-10-01,2.42,52632253.0
4668,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-30,2.35,51043444.0
4669,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-29,2.3,49785052.0
4670,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-28,2.25,48654124.0
4671,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-27,2.4,51876917.0
4672,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-26,2.39,51631834.0
4673,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-25,2.37,51114569.0
4674,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-24,2.47,53141251.0
4675,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-23,2.47,53124054.0
4676,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-22,2.53,54298982.0
4677,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-21,2.51,53819396.0
4678,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-20,2.48,53041488.0
4679,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-19,2.62,55977180.0
4680,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-18,2.56,54577353.0
4681,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-17,2.6,55475816.0
4682,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-16,2.63,56064277.0
4683,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-15,2.64,56132471.0
4684,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-14,2.54,53963039.0
4685,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-13,2.67,56651316.0
4686,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-12,2.7,57069973.0
4687,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-11,2.72,57444316.0
4688,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-10,2.64,55834296.0
4689,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-09,2.73,57537964.0
4690,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-08,2.73,57470353.0
4691,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-07,2.71,56916362.0
4692,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-06,2.69,56512681.0
4693,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-05,2.75,57764622.0
4694,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-04,2.81,58915949.0
4695,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-03,2.6,54469387.0
4696,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-02,2.56,53442299.0
4697,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-09-01,2.58,53930572.0
4698,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-08-31,2.58,53839085.0
4699,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-08-30,2.66,55425511.0
4700,2011,Litecoin,"LTC, Ł",C++,One of the first cryptocurrencies to use Scrypt as a hashing algorithm.,2013-08-29,2.55,52869636.0
